Page,Text,Label
Manila Bulletin,"Even Davao City doesn’t have the means to solve its local problem on classroom shortage. Vice President and concurrent Department of Education (DepEd) Secretary Sara Duterte made this admission Wednesday, Sept. 14 as she tried to describe the scale of the classroom deficit in the Philippines. During the House Committee on Appropriations’ consideration of the DepEd’s proposed 2023 budget worth P709 billion, Duterte called for the lifting of a Department of Budget and Management-National Budget Memorandum (DBM-NBM) that would loosen the rule on the funding of classrooms in local government units (LGUs) by the national government.   “We would like to seek your support in our stand of the lifting of the provision for basic education and classroom building in DBM-NBM 138 series of 2021,” Duterte said during the tail end of her presention on the DepEd budget. “This is the order for the DepEd to build only classrooms in the fifth and sixth class municipalities because as a former mayor, I believe even Davao City cannot address the classroom shortage in our city. So hindi po kaya yan, lalung lalo na ng mga (That’s not doable, especially for) 1st to 4th class municipalities,” she said. For perspective, Davao City is not just a normal city; it’s the 8th richest city in the Philippines–something that Duterte repeatedly boasted about during the 2022 poll campaign period. Cities enjoy more progress than municipalities.   Like quicksand “I’ve described our classroom shortage as a situation of a quicksand, which due to meager budgets given to construction annually, we cannot even address the requirements due to enrolment increase and the shortage that keeps piling up year in and year out,” said Duterte, a former multiple term Davao chief executive. She also lamented over how the problems of the local education sector have stuck around unsolved for the years. “Yung problema po natin 10 years ago is problema pa rin natin hanggang ngayon (Our problem 10 years ago is still our problem today). So dapat po (what we should do is) we think outside of the box already with regard to basic education.” The DepEd bared during the hearing that 149,806 classrooms in the country need major repairs. Some 167,901 new classrooms also need to be built in order to address the spike in enrolment, the agency said. Duterte ended her presentation by telling the House members, ” I sincerely thank the members of this committee for listening to our plans for next year and beyond. I know that the challenges we are facing are huge, and we need you support in our quest to think out of the box for our Filipino learners.”  ",0
Manila Bulletin,"The powerful bicameral Commission on Appointments (CA) on Wednesday, September 14 confirmed the appointments of Jesus Crispin Catibayan Remulla and Benjamin de Castro Abalos Jr. as secretaries of the Department of Justice and of the Department of Interior and Local Government, respectively. This followed a public hearing conducted by the CA justice committee chaired by Senator Francis Tolentino and Interior and local government committee chaired by Senator Francis Escudero designed to determine their fitness to be members of the Cabinet of President Ferdinand R. Marcos Jr. There were no opposition to the confirmation of the two secretaries during their first and last public hearing. Senate President Juan Miguel Zubiri, concurrent CA chairman, presided over the CA plenary session that confirmed the confirmation of Remulla and Abalos. In endorsing Remulla’s confirmation, Tolentino said the Department of Justice (DOJ) would be in good hands under the leadership of Remulla, Both Tolentino and Remulla are Cavite province residents.   Remulla, a lawyer, was a former congressman and a Cavite governor. He said his appointment by President Marcos as DOJ chief 95 days ago ‘’is every lawyer’s dream to be the DOJ secretary. ‘’ ‘’I’m a man of action. I stand by the Rule of Law,’’ he added. Since he began as DOJ secretary, Remulla said her has started drastic reforms to ensure that the integrity of the nDOJ is kept intact’’ and wants ‘’to leave an efficient justice system.’’ Asked by Tolentino on his thoughts regarding proposals to reimpose the death penalty, Remulla said that ‘’the value of life will always be important for us.’’ He, however, said ‘’policy makers (should) decide on it.’’   Abalos, on the other hand, was a former Mandaluyong City mayor, a former congressmen and former head of the Metro Manila Development Authority (MMDA). He was also the national campaign manager of the President in the last May, 2022 elections. Abalos promised to improve the services of the DILG and its agencies such as the Philippine National Police (PNP), Bureau of Fire Protection, and Bureau of Jail Management and Penology. He also said he would push for the improvement of the services of the PNP, particularly in the field of investigation. The public hearing by the CA labor committee on the appointment of Labor Secretary Bienvenido Laguesma was suspended for lack of time. It will resume on Tuesday morning. The questions and answers by Senator Risa Hontiveros and Laguesma on labor issues took so long that CA members had to hurry up Hontiveros because the CA plenary session was being delayed. Hontiveros asked for the suspension of the committee hearing because she still has a long list of labor-related questions that Laguesma has to answer in person. Remulla was asked by Senator Joseph Victor “JV” G. Ejercito on his plans to reform the New Bilibid Prison, which he said, still suffers from the continuous proliferation of illegal drugs and illegal activities committed by syndicates inside the National Penitentiary. “What are your plans Secretary Boying (Remulla)? We have here our senators and congressmen so when the budget season comes, probably we can support the plans of the DOJ Secretary on how we will be able to correct and improve our Bureau of Corrections, the Bilibid in particular,” Ejercito said. Remulla suggested that the government retires the National Bilibid Prison(NBP) in Muntinlupa City and instead build regional penitentiaries across the country. And to avoid immense financial burden, Remulla also suggested that a “lease and transfer” scheme between the local government units (LGU) and the national government be established, wherein LGUs will fund the construction of their regional prisons and the national government will lease said facilities for about 30 years. Hontiveros asked Remulla his views on the entry of foreign nationals, particularly workers of offshore gaming businesses, through the Department of Justice’s (DOJ) visa-upon-arrival (VUA) scheme. During the 18th Congress, the minority senator led the legislative probe on the so-called “pastillas” modus in the implementation of the VUA. “Do you agree, Mr. Secretary, that this scheme has created more opportunities for corruption and has allowed unsavory individuals to enter the country?” Hontiveros asked. She welcomed Remulla’s pitch for structural reforms and modernization in the country’s immigration system. Hontiveros then inquired about the DOJ chief’s position on former Senator Leila de Lima’s cases; proposals to abolish the Presidential Commission on Good Government (PCGG); and the investigation of the International Criminal Court on the Duterte administration’s war on drugs. Hontiveros also secured Remulla’s commitment that the DOJ will comply and implement Republic Act No. 11930 or the Anti-Online Sexual Abuse and Exploitation of Children (OSAEC) Law.  ",0
Manila Bulletin,"Senator Manuel “Lito” Lapid has filed a bill mandating all social media operators to require users to submit a valid proof of identification prior to online registration to facilitate secure and accountable interactions in the internet.   Lapid said such policy would be the key in the fight against disinformation and, at the same time, help build a system of responsibility and accountability across all social media platforms. The senator has earlier filed Senate Bill (S.B.) No. 1289, or the proposed Online and Social Media Membership Accountability Act, wherein all establishments that maintain a social media website are to require their users to submit valid proofs of identification which can be accessed by law enforcers in cases involving criminal acts committed through these sites.   “Layunin natin na mapigilan ng bagong panukala na ito ang sinuman na gumawa ng mga anonymous na account online (This bill primarily seeks to stop anyone who wants to create an anonymous online account),” Lapid said of the bill. “Higit na kailanman, ay kailangan na nating solusyonan at panagutin ang mga trolls na nagpapakalat ng mga peke at maling impormasyon nang kasing bilis ng virus na kinakalaban natin ngayon (Now more than ever, do we need to find solutions and to exact accountability from trolls who disseminate fake and or wrong information faster than the virus we are fighting right now),” Lapid added. He said the bill specifically seeks to mandate the authentication process for all social media platforms through registration of the users’ accounts using any valid government-issued identification and/or barangay certificate.   The measure also compels all social media operators to reveal the identity of those behind fictitious accounts in their platforms. The bill also said Philippine-based users must use or present any government-issued identification cards, including barangay certification of identity as proof of identification. Work and school identification cards may also be used provided they reflect the actual name of the person so identified. Lapid said website users may still use different usernames and have multiple accounts but their membership must still be supported by real identities. Under the bill, the Data Privacy Act applies to all personal information collected by these websites. For existing members, the bill requires operators to require each member to submit a valid identification card as a condition for continuing their membership on their platform. Meanwhile, individuals who will be found to verify their information using fake or falsified proofs of identification shall be punished under this bill.  ",0
Manila Bulletin,"Senate President Pro Tempore Loren Legarda today Sept. 14 manifested her support for the proposed 2023 P5.268- trillion National Expenditure Program (NEP), or the President’s budget. ‘’I believe in the rationale presented by the Department of Budget and Management (DBM) in the National Expenditure Program (NEP) turned over to Congress last August 22 and explained further in the President’s Budget Message, with the theme ‘Agenda for Prosperity: Economic Transformation Towards Inclusivity and Sustainability.’ Legarda issued the statement after senators attended a briefing on the NEP by President Marcos’ economic managers at the Senate building today.   She said she has read and studied both the President’s Budget Message and the National Expenditure Program. ‘’I appreciate that the National Budget, for the first time, is anchored on the Medium Term Fiscal Framework – which our Chair so ably, comprehensively defended on the Floor – and the 8-Point Socioeconomic Agenda that serve as the roadmap for economic transformation that the present administration seeks to achieve,’’ she pointed out. Senator Juan Edgardo M. Angara is chairman of the Senate finance committee. ‘’I am one with our economic managers in seeking to achieve the goals of 6.5 to eight percent real GDP (gross domestic product) growth annually between 2023 and 2028, nine percent or single digit poverty rate by 2028 – I hope we can bring it sooner and lower; pagtulungan po natin – three percent National Government (NG) deficit to GDP rate by 2028, less than 60 percent NG debt-to-GDP ratio by 2025, and the ultimate attainment of upper middle income status for Filipinos as presented by our economic team led by Secretary (Benjamin) Diokno,’’ Legarda said.   ‘’After a thorough perusal of the budget, at least in the macro sense, I believe and it is clear to me that it is structured towards the attainment of the goals that you have so aptly set,’’ she stressed. ‘’As such, I believe it is important for us to support these efforts towards economic transformation, inclusivity and sustainability. Therefore, I will not ask any question, Mr. Chair, I have no objections to the 2023 National Expenditure Program in so far as the macro-economic assumptions are concerned, but of course, I will be present in every and each agency’s hearing and posit questions to help the Chair,’’ she added. Budget Secretary Amenah Pangandaman presented to the members of the committee on finance the highlights of the proposed P5.268 trillion 2023 national budget. Pangandaman said the proposed expenditure program is 4.9 percent higher than this year’s budget and is equivalent to 22.2 percent of the Gross Domestic Product. By expense item, personnel services expenditure has the largest share at 31 percent or P1.631 trillion; capital outlays at 18.6 percent or P980.3 billion; allocations to local government units at 18.3 percent or P962.2 billion; maintenance and other operating expenses at 16.6 percent or P873.2 billion; support to government-owned and controlled corporations at 3.7 percent or P195.8 billion; debt burden at 11.6 percent or P611 billion; and tax expenditure fund, 0.3 percent or P14.5 billion.  ",0
Manila Bulletin,"Senator Alan Peter Cayetano on Wednesday, September 14 urged the Development Budget Coordination Committee (DBCC) to probe the possible existence of a syndicate behind the illegal realignment of billions of pesos in funds in the 2023 budget of the Department of Public Works and Highways (DPWH).   As former Speaker of the House, Cayetano said various sources have brought to his attention that there could be a group controlling the allocation of projects to the different congressional districts. What was used to be done at the bicameral level, and usually in smaller amounts, has now become more prevalent and now involves billions of pesos.   “What is more alarming is the possibility that the fund manipulation is happening at the source, meaning the DPWH budget, even before it is submitted to Congress,” Cayetano said. “If reports are true, it has become a corruption pandemic,” the senator lamented. Cayetano dubbed the practice as an “expanded fund parking scheme.”   According to Cayetano the “syndicate” works by slashing the budget of certain congressional districts, and then negotiating its reinstatement in exchange for giving the projects to favored contractors. Cayetano said the budgets of some districts were inexplicably cut in the 2023 National Expenditure Program (NEP), from as low as 21.41 percent to as high as 93.12 percent. “Ang sumbong sa akin ay binabawasan daw ang budget ng mga distrito, tapos kakausapin nila ang congressman doon na pwede nilang ibalik ang pondo pero sila ang mamimili ng project at contractor nila ang gagawa nito (What they do is they cut the budget of these congressional districts, then they will approach the congressman and promise that they can restore the budget but they would be the ones who will choose the project and their own contractors would be in charge of the project,” he said. “Holdup ang tawag dito (you call that robbery),” the lawmaker said.  ",0
Manila Bulletin,"Alleging that Congress is being “remiss” in its duty to safeguard the taxpayers’ money after the House Committee on Appropriations terminated the budget hearing for the P2.3-billion 2023 budget proposal of the Office of the Vice President (OVP) out of courtesy, a member of its Makabayan bloc hit the “practice of servility” that prevent the lawmakers from performing their mandate. House Deputy Minority Leader and ACT Teachers Party-list Rep. France Castro on Wednesday, Sept. 14, called on her fellow lawmakers to “stop this practice of servility to the president and the vice president.”   “It should perform its mandate of guarding the hard-earned funds of the people,” she said, adding that Congress “is being reduced as a rubber stamp and a doormat of the executive.” “We need to fulfill our sworn duty to scrutinize the budget because this is one of the main ways to detect abuse and under-utilization of the people’s fund, by just letting the OP (Office of the President) and OVP go without nary a question, then Congress is being remiss of this duty and damaging its own name,” Castro furthered.   Her statement came after the House panel ended in under five minutes the deliberations on the OVP’s proposed budget and did not allow for any questions from the Makabayan bloc, the only members of Congress who were supposed to interpellate during the hearing. Aside from Castro, Gabriela Party-list Rep. Arlene Brosas and Kabataan Party-list Rep. Raoul Manuel were supposed to question Vice President Sara Duterte, who attended the hearing. READ: In just 5 minutes, House panel terminates budget hearing for OVP Castro lamented that the OVP’s budget would go to plenary without being scrutinized at the committee level, especially its “unprecedented P500 million confidential funds.”   She even warned that allowing this to remain unquestioned could pose a national security threat “as even the president is not privy on where and how it would be spent.” “Also aside from the fact that such funds can be used for surveillance and finance a coup against the president because it is a highly secretive type of fund,” the lawmaker said. Castro also expressed dismay over the “burgeoning of operational funds supposedly for ‘Good Governance Engagements and Social Service Projects’“ because it “endangers civilian supremacy because such projects gives excessive entanglement of the military in civilian functions, civilian government.” Castro took the opportunity in her statement to question the Capital Outlay itemized in the OVP’s budget proposal because it was only in 2013 and 2023 when this was funded. Capital outlay refers to the expenditures for the acquisition of assets and their maintenance. The OVP’s proposed budget for capital outlay for 2023 is set at P32.5 million from zero under the current budget. “Such questions have to (be)asked. Besides, these funds can be better utilized if they are realigned to the Department of Education (DepEd), Department of Health (DOH), or the Department of Social Work and Development (DSWD),” Castro said.  ",0
Manila Bulletin,"The Department of Education (DepEd) under Vice President Sara Duterte is eyeing a “new curriculum” for the controversial K to 12 program for basic education.This was revealed by Duterte, the concurrent education secretary, during the House Committee on Appropriations’ deliberation Wednesday, Sept. 13 on DepEd’s proposed budget for 2023. Before this, Duterte confirmed to the House panel that DepEd’s review of the K to 10 program, which covers pupils in Kindergarten to Grade 10, has been finished. “We’re actually done with the review,” Duterte said. A solon had asked the DepEd contingent about the K to 12 program, which was implemented during the time of the late President Benigno S. Aquino III. K to 12 added two years to the basic education system.   “We are currently presenting it (K to 10), we initially presented it to the mancom, execom and then we will present it to other sectors. And from the government and the private sector as well,” said Duterte. “And we are currently starting with the review on Grades 11 to 12 and it will go through the same process [as the K-10 review],” she added. “It will go through presentations so that comments and suggestion from all the sectors can be collated by the [DepEd] and we come up with the new curriculum for the K to 12 program,” she further said. “However, during our discussions it will take two to three years for a new, for us to implement a new curriculum for the K to 12 and I was, and I’m trying to push the curriculum and instruction to do in one year,” the DepEd chief said. Speaking to the solons, Duterte said: “We will update you on that if we will be able to implement a new curriculum in a year or two. We’re talking about academic school year.” Duterte is the eldest daughter of former President Rodrigo Duterte.",0
Manila Bulletin,"President Ferdinand “Bongbong” Marcos Jr. said there was no reason for him to revise history, particularly in the era when their family was infamously linked, since he recognized the problems and abuses that happened back then. Marcos said this in his interview with one of his biggest supporters, TV host and actress Toni Gonzaga, aired over ALLTV on his 65th birthday on September 13.   During the interview, Marcos addressed the issue constantly being hurled at him. Critics have been accusing him of using his return to Malacañang to bury the atrocities that happened when his late namesake father, former President Ferdinand Marcos, declared Martial Law. According to the President, there was no reason to revise history since his family recognized the dark side of his father’s regime. “We recognize naman the problems that happened, the abuses that occurred like in any war. All of these things are some things that are already part of history,” he said. “We have no—there’s no reason to revise history,” he added.   Amnesty International’s data showed there were over 3,200 extrajudicial killings during Martial Law. There were also about 70,000 who were imprisoned and 35,000 who were tortured. In an interview with TV host Boy Abunda early this year, Marcos said the international watchdog should share their data. “Let us ask Amnesty International to share that information that they have, and maybe it will help us make sure that the system works and what alleged abuses occurred should not occur again,” he said in January. “I think that’s the only way that we can remedy that situation,” he added. Meanwhile, President Marcos said in Tuesday’s interview that he has no intention of changing textbooks, although he might still do so if “they’re wrong.” “Only if they’re wrong. Factual naman, eh (They’re factual anyway),” he said.   “You can check facts. Let’s talk about facts, not political opinion,” he added. Marcos, however, reiterated that his family could prove all their claims. “Lahat ng aming sinasabi kaya naming patunayan. Kaya paano nagiging revision of history (We can prove everything we’ve said. So how is that a revising history)?” he said. Earlier, Marcos’ sister, Senator Imee Marcos, rejected allegations that their family was seeking to revise history, saying they just wanted to “tell their side of the story.”  ",0
Manila Bulletin,"The Senate Committee on Finance has started discussions on the proposed P5.268-trillion national budget on Wednesday, September 14.   Finance Secretary Benjamin Diokno told the Senate finance panel, chaired by Sen. Sonny Angara, that the Marcos administration is committed to pursue a “robust economy, inclusive and resilient society” by protecting the purchasing power of families, and creating more jobs to boost employment. State economic managers also assured that the government is right on track in reducing the country’s vulnerability from the Covid-19 pandemic and ensure sound macroeconomic fundamentals.   “The economic team’s proposed 2023 budget will fortify the country’s bid for a strong recovery and accelerated growth,” Diokno said during the Development Budget Coordination Committee (DBCC) briefing presided by Angara. “With capable leaders and a robust economic plan, we are confident that we will achieve the Marcos administration’s bold socio-economic agenda,” Diokno further said. Aside from Diokno, also present during the hearing were Budget Secretary Amenah Pangandaman and National Economic Development Authority (NEDA) Secretary Arsenio Balisacan.   Diokno also presented an overview of the country’s medium-term fiscal plan and the legislative priorities of the government, as well as the current state of the country’s economy and updates on fiscal performance snd borrowings. After listening to the presentations of the country’s fiscal managers, Angara welcomed increases in the budgets of education, health, and agriculture. He also noted an increase in the government’s calamity fund despite the small increase in the 2023 national budget. “Whether it is enough, that is something that we will discover. We will be debating (on the 2023 national budget) in the coming days and weeks,” Angara said. Next year’s budget is slightly higher than this year’s budget which is P5.024-trillion.    ",0
Manila Bulletin,"President Ferdinand “Bongbong” Marcos Jr. believes that with the creative industry, the government is on track in its journey to lift the economy and save jobs after years of pandemic-induced lockdowns. Marcos said this in his interview with one of his biggest supporters, TV host and actress Toni Gonzaga, aired over ALLTV on his 65th birthday on September 13.   According to Marcos, the “creative industry” is vital to job creation and economic development. “If you go around Asia, and you go to the hotels, you go to the bars, ang tumutugtog laging Pilipino’ ‘di ba (Filipinos are the ones playing, right)?” he noted. “We have a, somehow, a special affinity to the performing arts,” he added. With this, the President said his administration is focused on bringing the “Filipino brand” to the global stage and making it well-known.   Marcos recalled how Tourism Secretary Christina Frasco would encourage him to make the Filipino brand important and well-known. “She’s absolutely right,” he said. “Part of that brand is our culture. And it’s not something that’s going to be hard. The Filipino brand is attractive. The Filipino brand is singular, is unique,” he added. Asked about what for him is the Filipino brand, Marcos said: “If I have to describe it in one word, it’s grace.”  ",0
Manila Bulletin,"President Ferdinand “Bongbong” Marcos Jr. seemed not to have made up his mind yet about the death penalty, saying it remains a sensitive topic that involves both practical and moral issues. Marcos said this in his interview with one of his biggest supporters: TV host and actress Toni Gonzaga aired over ALLTV on his 65th birthday on September 13.   According to the President, he was having a hard time taking a stand on the death penalty. “The death penalty is a tough one because there is a practical issue and a moral issue involved,” he said. “And the question is, does society have the right to kill its own people? And that’s a tough one to get around,” he added. Marcos likewise raised the question if bringing back the death penalty would actually work in discouraging crimes.   “As a practical matter, does the death penalty, actually, does it discourage people from committing heinous crimes? And I think the data, not only from the Philippines but from other countries, shows that we have to be very stringent about applying the law,” he said. Marcos’ predecessor, former President Rodrigo Duterte, never missed calling on Congress to bring back the death penalty after it was scrapped twice since the creation of the 1987 Constitution. Congress, however, did not deliver on Duterte’s call. The 1987 Constitution allows Congress to bring back capital punishment for heinous crimes. It was revived during the Ramos administration but was scrapped again under the Arroyo administration. Under the Duterte Administration, the House Majority bloc voted to exclude plunder, rape, and treason from the list of crimes punishable with death. The exclusion is supposed to help them arrive at a compromise after some lawmakers remained hesitant about voting in favor of House Bill No. 4727.   In 2017, President Duterte wondered why Congress decided to exclude plunder and rape from the list of crimes punishable by death under the said House Bill. Duterte said that while he did not say he would not kill plunderers or corrupt officials, rape is still one of the most heinous crimes that should merit the heaviest penalty. Malacañang had said that the reimposition of capital punishment is an important component in maintaining a crime-free and drug-free Philippines.  ",0
Manila Bulletin,"“You give us too much credit.” This was how President Ferdinand “Bongbong” Marcos Jr. reacted to claims that his path to the presidency was a long-term plan.   During his interview with television host Toni Gonzaga, Marcos belied such claims, saying it was never his dream to be a president. “Natatawa ako kung minsan (I laugh sometimes when) I see the commentary “pinagplanuhan nila nang taon-taon ito (they planned it for years), it’s a long-term plan,” Marcos said. “I’d like to talk to them and say you know you give us too much credit. If only you knew all the stumbling blocks that came in our way, all the mistakes that we made,” Marcos added. The President was referring to claims that he has made his way to the presidency through well-planned disinformation and propaganda. Growing up watching his father rule the country for 20 years, Marcos said he once told himself he will never enter the political arena and the presidency was never his goal. But he eventually became President after serving as a governor and senator. “Ako naman sinasabi ko hindi na ako papasok diyan (As for me, I said I would never enter that). In fact, umiiwas talaga ako sa pulitika, e (I was avoiding politics),” he said. “Well, circumstances are what they are, I ended up here. Para sa akin hindi yung ano, eh gusto kong maging presidente kahit na anong mangyari basta ‘yan lang ang gagawin ko sa buong buhay ko magpi-presidente ako (for me, it’s not: I want to be a president so whatever it takes I will only be aspiring for that). It was never like that,” he added. Now that he has won the presidency, Marcos believes it was watching his father lead the country that prepared him to be one. “[I]t’s very much playing a familiar role but you never played it before. I was never president before. But I watched my father for a very long time so “ah ganyan ang presidente (ah, that is how to be a president),” Marcos said.  ",0
Manila Bulletin,"President Marcos, who heads the Department of Agriculture (DA) in a concurrent capacity, said he will initiate to include rice allowance in the salary of government workers.   In an interview with Toni Gonzaga, he said such allowance will be given in the form of rice to ensure that government workers and their families will have enough rice in their homes. “I’m going to initiate in our, at least for the government workers, the rice allowance, nabibigay part of the sweldo (will be given as part of their salary). Ang pagbayad is in rice para nakakatiyak tayo, everybody, every family will have rice (The payment will be in the form of rice to ensure that everybody, every family will have rice),” said Marcos.   However, the chief executive did not disclose his target date to fully implement his plan. Marcos said the rice that will be given to them will be from the government so it will cost cheaper. “And this will be bought by the government, from the government para makamura tayo (for us to get it at a lower price) and the people don’t have to buy the market price,” he said.   “Now, we don’t want to put the rice producers out of business. On the contrary, what’s going to happen is magkakaroon ng demand kasi bibili nang marami ‘yung gobyerno, eh (there will be a demand because the government will purchase a lot of rice),” he continued. Marcos said he will talk to corporations as he wants to institutionalize the inclusion of rice allowance in workers’ pay. “So we will institutionalize it, so at the very least mayroon tayong ganoon (we have that). This is life and death and the people are living very close to the subsistence level, and we have to pull ourselves out of that,” he said. “They should not be at the subsistence level, they should not be spending 60, 70, 80 percent of their income on food. That’s far, far too much.”  ",0
Manila Bulletin,"President Ferdinand “Bongbong” Marcos Jr. did not talk about the war on drugs in his first State of the Nation Address (SONA) because it is “of internal matter” and it will take a whole SONA to discuss it, he said. He may have not included it in his first SONA, but Marcos reiterated his previous statement that the anti-illegal drug campaign initiated by the previous administration will continue under his term but in a different way.   He also explained his reason for opting out the agenda from his speech. “I didn’t because I had already explained it and I think it’s of an internal matter,” he said during an interview with television host Toni Gonzaga on Toni Talks. “The war on drugs will continue but we have to do it in a different way. Until we formulate fully our policies,” he added. The President also said that policies are already being formulated and it would “take another whole SONA just to explain” it.   Marcos bared that there is currently a working group putting together the policies for the implementation of his administration’s anti-illegal drug campaign. “Even as we speak, there are a working group putting together… They knew war on drugs. We are looking more for in the upstream, upstream of the problem, the prevention,” he said. The Chief Executive said they are currently formulating “the best way for the rehabilitation” and other areas of the campaign such as the enforcement side.  ",0
Manila Bulletin,"The bill seeking the mandatory registration of all Subscriber Identity Module (SIM) cards in the country is making headway in the Senate again. This, after Senator Grace Poe sponsored Committee Report No. 5, submitted jointly the Senate Public Services panel, committees on science and technology, banks, financial institutions and currencies, trade, commerce and entrepreneurship of Senate Bill No. 1310.   SB No. 1310 is a consolidated version of the various measures pending in the Senate that seeks to deter ill-intentioned scammers and criminals from further hiding under the shadow of anonymity. “This bill is a concrete step towards making our telecommunications and digital system a safer environment for all, as had been the hope of the 18th Congress when it previously passed the measure,” said Poe in her sponsorship speech on Tuesday, September 13.   “We are not alone in wanting this kind of policy. Globally, the trend skews heavily in favor of SIM registration: A total of 157 countries have adopted laws that require mandatory SIM registration, including nations with the highest regard for data privacy rights,” said the chair of the Senate Committee on Public Services. Sen. Jinggoy Estrada, co-sponsor of the measure, said he is confident passage of the bill into law will help not only in crime investigation and help law enforcement agencies but also improve the government’s cyber-defense capabilities as well. “These text scams and spams surpass a mere breach of privacy and safeguard from intrusions! This is already a threat to our mobile and cyberspace integrity and safety that has been going on for two decades already,” Estrada said, also in his co-sponsorship speech on the bill.   Estrada noted that as early as 2001, law enforcement agencies have called for the institutionalization of the registration of prepaid SIM cards as a crime prevention strategy. “I am fully on board with this urgent and important mission,” he said. “It is high time that we give SIM card registration legislation a chance to be enacted into law to save lives and prevent these swindlers from continuously victimizing unsuspecting individuals by sucking in their hard-earned money to deceptive offers from text scammers,” the lawmaker added. Congress has already passed the proposed SIM Card Registration Act during the 18th Congress but then President Duterte vetoed the measure. Martin Andanar, Duterte’s spokesman at that time, said the President was “constrained to disagree with the inclusion of social media in the measure, without providing proper guidelines and definitions.” Poe said she is optimistic of the bill getting the Marcos administration’s approval this time. In fact, she said the word “card” in “SIM card” has been dropped “to make way for newer types of SIM that are not contained in card form, such as eSIM.” “We are future-proofing a regulation that deals with technology to ensure that this law will adapt to the creative ways of fraudsters,” Poe said. She underscored that the bill institutionalizes the necessary measures to guarantee data protection and privacy of citizens. Under the bill, telecommunication companies or Telcos would be tasked to keep the submitted information safe and secure in a centralized database. To ensure the protection of consumers’ data and to keep the Telcos in check, the Department of Information and Communications Technology (DICT) is mandated to perform an annual audit of the telcos’ compliance with the proper information security standards. “Heavy emphasis is placed on the absolute confidentiality of submitted information, and disclosure is only allowed upon a court order or subpoena, or with the consent of the subscriber, or in compliance with the Data Privacy Act,” Poe said. “Any breach of confidentiality will be punished,” she added. Though the measure is “not the panacea to all the ills and evils proliferating in the telecommunications system,” Poe emphasized that its enactment into law would certainly be a step forward in addressing rampant SIM-aided fraud in the country.  ",0
Manila Bulletin,"President Ferdinand “Bongbong” Marcos Jr. maintained his stand to not rejoin the International Criminal Court (ICC), saying he does not see any reason why the Philippines should. During his interview with television host and one of his biggest supporters Toni Gonzaga on Tuesday, Sept. 13, Marcos explained why he thinks the country does not need to join the ICC or even allow it to investigate the alleged human rights violations here.   “I don’t see any reason why we should. The ICC is, very simply, supposed to take actions when a country no longer has a functioning judiciary, has no longer some of the organs of the state, the police, etc. And that condition does not exist in the Philippines so I do not see what role ICC is going to play here in the Philippines,” Marcos said. Although he did not categorically reject the proposal to resume investigation on the war on drugs, the President said the country does not need the ICC to investigate the crimes committed here. He expressed distaste on a possible order of the ICC to arrest someone in the country as a result of its investigation. “Think about it, we will allow them to come in and investigate and tell us who to arrest. Mag-iimbestiga sila dito, tutulungan natin silang mag-imbestiga. Pagkatapos ng imbestigasyon sasabihin ikulong ninyo si ganito, ikulong ninyo si ganyan (They will investigate here, we will help them. And after that, they will tell us to arrest this person, arrest that person),” Marcos said.   “There is no need for them to come into the Philippines,” he added. “The alleged crimes were all committed in the Philippines, they were all committed by Filipinos, why will we need a foreigner to tell us how to deal with it? I don’t think we do, I don’t think we need,” the President pointed out. Only a state of war or a collapsing government system would prompt him to change his mind, he also said. The Chief Executive has made a pronouncement that the country has no intention to rejoin the ICC in August as investigation on the drug-related crimes committed in the previous administration’s war on drugs was already ongoing. On Sept. 8, the Philippine government formally asked the ICC to deny the proposal to resume investigation on the alleged war on drugs-related crimes, saying “the ICC has no jurisdiction over the situation in the Philippines.”  ",0
Manila Bulletin,"Amid the 6.1 percent inflation rate reported for the month of June, President Ferdinand Marcos Jr. believes the country has “done all right” in terms of monetary policy. The President made the pronouncement in an interview aired on All TV, where he also blamed the “imported inflation” to be the cause of inflation now being suffered in the Philippines. “Doon sa pinanggalingan nya, tumaas ang presyo ng natural gas, tumaas ang presyo ng ammonia (From where they came from, gas prices, ammonia prices already increased). All of the elements that go into it…naisama mo na ‘yung inflation nya eh. Ganon na ang mundo ngayon eh (inflation has been priced in. That’s how the world works now),” he said.    The President also reasoned that there is an imported inflation because the world is “very interconnected.” “You cannot deal anymore without talking to other countries, trading with other countries, getting supply from other countries,” he said. Those were the same reasons why the President, in fact, does not “want to recover [the] economy to what it was in 2019,” but instead “to transform the economy to get ready for the shocks, the difficulties” of the future. “So we just have to pay close attention to what’s happening around us and what we do in response,” he added.  ",0
Manila Bulletin,"Amid the ongoing pandemic, the Philippines, under President Ferdinand Marcos Jr.’s administration, does not have an appointed Department of Health (DOH) secretary yet because the agency’s job is not only about dealing with Covid-19. This was according to Marcos himself after he was asked in an interview aired on ALLTV why there is no appointed DOH chief yet.   “We have to remember that the DOH is not about Covid alone. It’s about public health in general, so that’s another side of it. And it’s as important as Covid is,” he said. Marcos Jr. said, “there are many other elements to the DOH,” and that was why the government has to keep functioning “until we finalize the structure.” “We have the dengue rates are climbing. We have the second highest HIV rate of infection in the world,” he cited as some of the reasons. “The consultants that are helping us, putting the new structure of the DOH together, diyan manggagaling yung ating bagong secretary (That’s where our new secretary will come from),” he added.  ",0
