Page,Text,Label
Radyo Inquirer On-Line,"Ikinasiya ni Minority Leader Aquilino “Koko” Pimentel III ang anunsiyo ni Senator Imee Marcos na ikinukunsidera ni Pangulong Ferdinand “Bongbong” Marcos, Jr. ang pagpapatigil na sa operasyon ng Philippine Offshore Gaming Operators (POGOs) sa bansa. “It’s a welcome development. Coming from the President’s sister herself, I would like to believe that we are moving in that direction of totally halting the operation of POGOs in the country,” sabi ni Pimentel. Dagdag niya, dapat lang na ipagbawal na ang POGOs dahil hindi nakakabuti sa bansa ang operasyon ng mga ito. “The continued operation of POGOs in the country is dangerous. It is akin to harboring would-be criminals and gangsters that can eventually casue massive disruption of peace and order in the country as qwe are beginning to see now with the spate of kidnapping incidence and other violent activities related to POGOs,” pagdidiin ng senador. Ipinagtataka nito ang pagtanggap sa Pilipinas ng mga Chinese citizens gayung ang online gambling ay ipinagbawal sa China. ",0
Radyo Inquirer On-Line,"Napaglaanan ng paunang P50 milyon ang bagong Republic Act 11691 o ang Judiciary Marshals Act. Ito ang naibahagi sa pagdinig ng Senate Committee on Finance sa 2023 judiciary budget. Sinabi ni Court Administrator Raul Villanueva kay Sen. Sonny Angara, namumuno ng komite, na nagpapatuloy ang mga pagbabanta sa ilang hukom sa bansa at may mga kaso na kailangan ilipat ang iba para mailayo sila sa kapamahakan. Layon ng batas na magkaroon ng sariling puwersa na mangangalaga sa kaligtasan ng nasa court system ng bansa. Dagdag pa ni Villanueva na ngayon ay binubuo na ang implementing rules and regulations (IRR) ng batas na naipasa nito lamang nakalipas na Abril. Aniya, target nilang bago magtapos ang taon o sa pagpasok ng bagong taon ay maitalaga na ang mga mamumuno sa Judicial Marshal Office, kabilang ang Chief Marshal at Deputy Chief Marshals. ",0
Radyo Inquirer On-Line,"Sinimulan muli sa Senado ang pagtalakay sa Internet Transaction Act sa pamamagitan ng limang panukala. Pinamunuan ni Sen. Mark Villar, ang chairman ng Committee on Trade, Commerce and Entrepreneurship, ang pagtalakay sa limang panukala. Aniya, layon ng mga panukala na mabigyang proteksyon, kapwa ang mga negosyante at konsyumer, sa pagsasagawa ng internet transactions. Binanggit pa ni Villar na ang panukala ay isa sa 19 priority bills na inilatag ni Pangulong Ferdinand “Bongbong” Marcos, Jr. sa kanyang unang State of the Nation Address (SONA) noong Hulyo. “I presume we don’t have to start from scratch because the proposed measure has been thoroughly discussed in the previous Congress,” ani Villar. Aniya, base sa kanyang pagkukumpara, halos walang pinagkaiba at naisingit na ang mga probisyon sa substitute bill na naipasa sa nakalipas na 18th Congress. Nabanggit ni Villar ang probisyon na nagbibigay kapangyarihan sa Department of Trade and Industry (DTI) na agad kanselahin ang online sites na lumalabag sa mga batas. Ayon naman kay Trade and Industry Sec. Mary Jean Pacheco, napakahalaga ng naturang probisyon dahil agad na silang makakagawa ng mga kinauukulang hakbang sa tuwing may mga naiuulat na mga paglabag sa pagsasagawa ng e-commerce. ",0
Radyo Inquirer On-Line,"Tiniyak ni Pangulong Ferdinand “Bongbong” Marcos Jr. na tuloy ang suporta ng kanyang administrasyon sa peace process sa Bangsamoro Autonomous Region in Muslim Mindanao. Sa talumpati ng Pangulo sa inaugural session ng Bangsamoro Transition Authority sa Cotabato City, hinimok nito ang BTA na magpasa ng mahahalagang panukalang batas na magsusulong ng kapakanan ng mga Bangsamoro. Maari aniyang gamitin ang P74.4 bilyong panukalang budget para sa taong 2023 sa pagbibigay serbisyo sa mga resident eng BARMM. Mahalaga rin aniya na matuloy ang eleksyon sa BARMM sa taong 2025. Nais din ng Pangulo na magkaroon ng mga panukalang batas na magsusulong ng agri-fishery, healthcare, transportation, communication, digital infrastructure at e-governance sa BARMM. ",0
Radyo Inquirer On-Line,"Nagpasalamat si Vice President at Education Secretary Sara Duterte sa House Appropriations Committee sa mabilis na pag-apruba ng P2.3 bilyong pondo para sa Office of the Vice President (OVP) sa taong 2023. “Thank you for your continued support on the programs, activities, and projects of the Office of the Vice President,” pahayag ni Duterte. Personal na iprinisinta ng bise presidente ang panukalang pondo ng OVP. Iprinisinta rin nito ang panukalang pondo para sa Department of Education. Makaraan lamang ang limang minuto, natapos na agad ang budget briefing. Ayon kay Committee on Appropriations chair at Ako Bicol Representative Elizaldy Co ukol sa OVP, “very active within the short period regarding satellite offices which were established all over the country which enable the government to expand the range of its social services.” “I speak for my colleagues when I say that this committee has full confidence in the Vice President’s performance of her duties,” dagdag nito. Inalok din ni Duterte sa mga miyembro ng Kamara ang mga serbisyo ng OVP. “If there’s anything that we can do to help you as an office in your respective mandates, in your respective legislative districts and partylists, please let us know. We are open to collaboration in helping our fellow Filipinos,” saad nito. Karamihan sa pondo ng OVP ay ilalaan sa financial subsidies at assistance para sa mga Filipino. ",0
Radyo Inquirer On-Line,"Aabot sa P1 trilyon ang inilaang pondo ng Department of Budget and Management para sa local government units sa taong 2023. Ayon kay Budget Secretary Amenah Pangandaman, ito ay para makamit ng LGUs ang inclusive at sustainable economic prosperity ng bansa. “With a total allocation of Php962.2 billion for LGUs, we aim to strengthen our efforts in capacitating and empowering them to autonomously deliver essential services to their constituents,” pahayag ng Budget Chief. Ang naturang halaga ay kumakatawan ng 18.3 porsyento sa kabuuang P5.268 trilyong proposed national budget para sa susunod taon. Sa naturang halaga, P820.27 bilyon ang nakalaan para sa National Tax Allotment, base na rin ng isinasaad sa Mandanas-Garcia Supreme Court ruling. Aabot sa P28.88 bilyon naman ang nakalaan sa Local Government Support Fund (LGSF) na P10.91 bilyong mataas kumpara sa P17.97 bilyon sa taong 2022. ",0
Radyo Inquirer On-Line,"Inaprubahan na ni Pangulong Ferdinand “Bongbong” Marcos, Jr. ang pag-aangkat ng hindi lalagpas sa 150,000 metrikong toneladang asukal. Base sa Sugar Order Number 2 na naka-post sa website ng Sugar Regulatory Administration, kalahati sa mga aangkating asukal ang ilalaan sa mga consumer o sa merkado habang ang kalahati ay ilalaan sa industrial users o mga malalaking kampanya na gumagamit ng asukal. Inaprubahan ng Pangulo ang importasyon para matugunan ang kakulangan ng suplay sa merkado at maibaba ang presyo. Nilagdaan ng Pangulo ang order noong Setyembre 14. Sisimulan ng SRA ang pag-proseso sa aplikasyon ng importasyon tatlong araw matapos maging epektibo ang order ng Pangulo. Matatandaang nabalot ng kontrobersiya ang pag aangkat ng asukal matapos aprubahan ng SRA ang pagbili ng 300,000 metrikong tonelada nang hindi inaprubahan ni Pangulong Marcos. ",0
Radyo Inquirer On-Line,"Hindi tinantanan ni Senator Raffy Tulfo ang mga opisyal ng Department of Energy (DOE) sa nagpapatuloy na insidente ng pagkawala ng suplay ng kuryente . Sa pagdinig ng pinamumunuan niyang Committee on Energy inusisa ng senador kung magpapatuloy ang pagpapalabas ng red at yellow warnings dahil sa manipis na suplay ng kuryente. Kamakalawa, nagpalabas ng red at yellow warnings kasunod nang pagbagsak ng pitong power plants. “Because when you [Department of Energy] issue red and yellow warning alerts, it really alarms the public, especially the businesses. They have to be ready for the brownouts that may happen because these may affect their operations and of course, it may also affect the households as well. What is the status of your on-going monitoring?” tanong ni Tulfo. Ibinahagi naman ni Energy Asec. Mario Marasigan na nagsasagawa sila ng regular na monitoring sa lahat ng system operations na may kinalaman sa sektor ng enerhiya. Dagdag pa niya na kabilang sa kanilang daily monitoring ang mga planta ng kuryente. “Should there be instances like what happened last Sunday, the DOE is monitoring it more closely. If we need to call the power plant, we call them on the spot. We don’t wait for the report,” sabi pa nito. ",0
Radyo Inquirer On-Line,"Bumuo na ng isang Task Force si Quezon City Mayor Joy Belmonte na tututok sa electrical fire safety sa lungsod. Ito ay para maiwasan ang sunog sa lungsod. Ayon kay Belmonte, mahalaga na bumalangkas ng Fire Safety Code. Kasama sa Task Force on Fire Prevention and Preparedness ang iba’t ibang departamento ng lungsod at utility companies gaya ng Meralco at water concessionaires na Manila Water at Maynila. “Dahil sa sunud-sunod na mga insidente ng sunog sa ating lungsod, lumikha tayo ng task force upang pag-aralan ang mga hakbang na pwedeng gawin para maiwasan itong maulit,” pahayag ni Belmonte. Hinikayat din ni Belmonte ang publiko na mag ingat at makiisa sa mga fire prevention programs. “Maiiwasan natin ang sunog sa ating komunidad kung tayo mismo ay gagawa ng paraan upang mapanatiling ligtas ang ating pamilya at tahanan,” pahayag ni Belmonte. ",0
Radyo Inquirer On-Line,"Gusto ni Pangulong Marcos Jr. na mabuksan muli ang isyu ng sinasabing ‘ill gotten wealth’ ng kanyang pamilya. Katuwiran ng Punong Ehekutibo nais niya na mabigyan na maging detalydo ang sinasabing bayarin ng kanilang pamilya sa gobyerno. Dagdag pa nito, magkakaroon din ng pagkakataon ang kanilang pamilya na sagutin punto por punto ang mga alegasyon na may mga ingat na yaman sila sa paninilbihan ng kanyang yumaong ama. Diin ni Pangulong Marcos Jr., hindi sila nabigyan ng pagkakataon na depensahan ang lahat ng mga ibinibintang sa kanila dahil napatapon sila sa Hawaii kasunod ng 1986 EDSA People Power. Magugunita na may utos na ang Korte Suprema sa pamilya Marcos na bayaran ang utang na P23 billion real estate tax. Lumubo naman na sa P203 bilyon ang utang dahil sa mga multa. ",0
Radyo Inquirer On-Line,"Ipinagdiinan ni Senator Sherwin Gatchalian ang pagbibigay proteksyon sa mga guro laban sa mga mapasamantalang paniningil ng utang. Kasunod ito nang pagkondena niya sa ‘utang tagging’ na ginagawa sa mga professionals, kabilang na ang mga guro at nagiging daan para maharap sila sa mga kasong administratibo. Nagbubunga ito, ayon sa senador, nang hindi pagkaka-renew ng kanilang lisensiya sa Professional Regulation Commission (PRC). Ayon sa namumuno sa Senate Committee on Basic Education bagamat ipinatigil na ng PRC ang ‘utang tagging’ kailangan na ganap na matigil na ang pangho-‘hostage’ sa lisensiya dahil lamang sa utang. “Hindi natin dapat iniipit ang lisensya ng ating mga guro dahil sa kanilang pagkakautang. Ang ganitong klase ng panggigipit at pang-aabuso sa ating mga guro ay hindi dapat natin pinalalagpas. Tungkulin nating protektahan at itaguyod ang kapakanan ng mga guro na marami nang isinasakripisyo para sa pagpapatuloy ng edukasyon,” diin ni Gatchalian. Kasabay nito, hiniling ni Gatchalian ang pagpasa sa Senate Bill No. 818 o ang Fair Debt Collection Practices Act  na layon protektahan ang mga may-utang sa harassment, pagbabanta, paninira at pang-aabuso ng kanilang pinagkakautangan. ",0
Radyo Inquirer On-Line,"Tinupad ni Pangulong Ferdinand “Bongbong” Marcos Jr. ang kanuang pangako sa unang State of the Nation Address na palayain na sa mga utang ang mga agrarian reform beneficiaries. Ito ay matapos lagdaan ni Pangulong Marcos ang isang executive order na nagpapataw ng isang taon na moratorium sa mga pagbabayad sa taunang amortisasyon at pagbabayad ng interes ng mga ARB para sa mga lupang agrikultural na ipinamahagi sa ilalim ng Comprehensive Agrarian Reform Program (CARP). Nilagdaan ng Pangulo ang EO kasabay ng pagdiriwang ng kanyang ika-65 na kaarawan ngayong araw. Sinabi ng Pangulo na ang isang taong moratorium sa land amortization at pagbabayad ng interes ay makatutulong sa pag-alis ng pasanin sa mga ARB mula sa kanilang mga utang, na magbibigay-daan sa kanila na gamitin sa halip ang pera sa pagpapaunlad ng kanilang mga sakahan, pakinabangan ang kanilang kapasidad na gumawa at magsulong ng paglago ng ekonomiya. Sinabi ni DAR Secretary Conrado Estrella III na ang executive order sa moratorium ay bilang paghahanda sa panibagong katuparan ng pangako ng Pangulo, na humihiling sa Kongreso na magpasa ng batas na alisin na ang mga utang ng ARB na mayroong hindi pa nababayarang amortisasyon at interes. “Lagi nating iniisip ang kapakanan ng mga magsasaka. Ang isang taong moratorium at condonation ng pagbabayad ng utang ng mga magsasaka ay hahantong sa kalayaan ng mga magsasaka sa pagkakautang,” ani Estrella. Nagpahayag siya ng kagustuhang makipagtulungan sa House of Representatives sa pag-amyenda sa Section 26 ng Republic Act 6657, o ang Comprehensive Agrarian Reform Law ng 1988. “Ang condonation ng umiiral na agrarian reform loan ay sasakupin ang halagang PhP58.125 bilyon kung saan makikinabang ang humigit-kumulang 654,000 ARBs at kinasasangkutan ng kabuuang 1.18 milyong ektarya ng mga lupang naipamahagi,” ani Marcos sa kanyang unang SONA. Ang Seksyon 26 ng Republic Act 6657, ay nag-aatas sa mga ARB na pinagkalooban ng mga lupain na magbayad sa Land Bank of the Philippines sa 30 taunang amortisasyon sa anim na porsyentong interes kada taon. Sinabi ni Marcos na sa ilalim ng panukalang batas, ang mga pautang ng mga ARB na may hindi nabayarang amortisasyon at interes ay papatawarin na at burahin na ang mga hindi pa nababayarang utang ng mga magsasakang-benepisyaryo ng repormang agraryo. “Ang mga ARB na tatanggap pa rin ng kanilang mga iginawad na lupa sa ilalim ng CARP ay tatanggap nito nang walang obligasyon na magbayad ng anumang amortisasyon,” ani Marcos. ",0
Radyo Inquirer On-Line,"Mabuting kalusugan. Ito ang hangad ni Press Secretary Trixie  Angeles kay Pangulong Ferdinand “Bongbong” Marcos Jr. na ngayon ay nagdiriwang ng ika-65 kaarawan. Ayon kay Angeles, hangad ng Palasyo na manatiling malakas ang Pangulo para magampanan ang tungkulin nito bilang pinuno ng bansa. Kaisa aniya ang Palasyo sa layunin ng Pangulo na mabigyan ng magandang pamumuhay ang bawat Filipino at mailagay sa maayos na sitwasyon ang bansa. Tiniyak pa ni Angeles na patuloy niyang susuportaan ang Pangulo at ang kanyang administrasyon sa susunod na anim na taon. ",0
Radyo Inquirer On-Line,"Pinalawig pa ni Pangulong Ferdinand “Bongbong” Marcos Jr. ang state of calamity sa bansa dahil sa banta ng COVID-19. Base sa Proclamation Number 57, iiral ang state of calamity hanggang sa Disyembre 31, 2022. Pinalawig ng Pangulo ang state of calamity base na rin sa rekomendasyon ng National Disaster Risk Reduction and Management Council. Nakasaad sa proklamasyon, kailangang palawigin pa ang state of calamity para patuloy na maibigay ng pamahalaan ang COVID-19 related interventions gaya ng vaccination program, paggamit ng pondo gaya halimbawa ng quick response fund, pag-monitor at pag-kontrol sa presyo ng mga pangunahing bilihin at iba pa. Una nang pinalawig ni dating Pangulong Rodrigo Duterte ang state of calamity mula Setyembre 10, 2021 hanggang Setyembre 12, 2022. ",0
Radyo Inquirer On-Line,"Ika-walong Cabinet meeting sa Palasyo ng Malakanyang sa araw ng Lunes, Setyembre 12. Tinalakay sa pulong ang mga istratehiya para masiguro ang sapat na pagkain sa bansa, ayon kay Pangulong Ferdinand Bongbong Marcos Jr. ""Ating pinakinggan ang mungkahi ng Department of Agriculture (DA), National Economic and Development Authority (NEDA), at Department of Transportation (DOTr) na; gawing moderno ang sektor ng Agribusiness, pahusayin ang transportasyon ng mga kalakal, dagdagan ang oportunidad sa pamumuhunan at isaayos ang marketing at pamamahagi ng mga produktong agrikultural,"" saad nito.  ",0
Radyo Inquirer On-Line,"Gusto ni Transportation Secretary Jaime Bautista na manatiling nakasuot ng mask ang lahat ng mga sumasakay sa mga pampublikong sasakyan. Katuwiran ni Bautista, base sa mga lumalabas na datos, hindi pa naman masasabing kontrolado na ang sitwasyon kaya’t hindi dapat magpakampante ang lahat. Una nang ibinahagi ni Department of Health (DOH) officer-in-charge Maria Rosario Vergeire na ‘verbally approved’ ni Pangulong Ferdinand “Bongbong” Marcos, Jr. ang rekomendasyon ng Inter-Agency Task Force (IATF) na paluwagin ang polisiya sa pagsusuot ng mask. Ngunit sinabi ni Vergeire na kailangang magpalabas muna ng kautusan ang Malakanyang ukol dito. Higit dalawang taon nang ipinapatupad ang ‘mask-use policy’ sa bansa. ",0
Radyo Inquirer On-Line,"Nasa ika-79 pwesto ang Pilipinas sa usapin ng kakayahan ng mga mag-aaral na makabasa base sa 2018 Programme for International Student Assessment by the Organization for Economic Cooperation and Development. Ito ang pangunahing dahilan ni Batangas Rep. Ralph Recto sa panawagan nitong simulan muli ang naudlot na pagpatayo ng library sa mga paaralan. Inihalintulad niya ang paaralan na walang silid-aklatan sa swimming pool na walang tubig at aniya, matagal nang naka-‘bakasyon’ sa national budget ang pagpapatayo ng school library. Huling napasama ang pondo para sa pagpapatayo ng school libraries sa budget ng Deparment of Education (DepEd) noong 2014. Hiling niya na sa pambansang pondo sa susunod na taon ay magkakaroon na muli ng pondo para naman sa mga silid-aklatan. “Kung totoong 900,000 enrollees ang bagong lipat from private to public schools, ‘yan pa lang 22,500 dagdag na rooms na ang kailangan,” ayon sa House deputy speaker. ",0
Radyo Inquirer On-Line,"Ibinahagi ni Senator Sonny Angara na sisimulan ang pagdinig ng Development Budget Coordination Committee (DBCC) para sa 2023 national budget sa araw ng Martes, Setyembre 13. Ayon sa namumuno sa Senate Committee on Finance, ang balak ay matapos ang lahat ng mga pagdinig sa kalagitnaan ng susunod na buwan. Aniya, ang plenary debates naman ay inaasahang matatapos sa kalagitnaan ng Nobyembre para makalusot ang budget bill at mapirmahan na ito ni Pangulong Ferdinand “Bongbong” Marcos, Jr. bago sumapit ang Araw ng Pasko. Nais aniya nilang mapalakas pa ang sektor at sistemang pangkalusugan, samantalang susuportahan pa rin ang mga sektor na labis na apektado ng pandemya. Dagdag pa ni Angara, may mga programa ring binabalak para sa maliliit na negosyo. Gayundin, ang pagpapaigting ng trainings at skills programs para sa mga kabataan, na magiging daan upang sila ay magkatrabaho. ",0
Radyo Inquirer On-Line,"Nais ni Senator Lito Lapid na magkaroon ng libreng bahay ang mga Filipino na walang tirahan. Inihain ni Lapid ang Senate Bill No. 1232 o ang Free Housing Through Usurfruct Act of 2022. Paliwanag ng senador, sa kanyang panukala, bubuo ng Usufruct Housing Program, kung saan libreng magagamit ng mga benipesaryo ang bahay at lupa ngunit mananatili itong pag-aari ng gobyerno. Aniya, ito ay para maiwasan ang dekada ng problema na pagbebenta ng housing units ng mga benepisyaryo, na taliwas sa mga programang-pabahay para magkaroon ng sariling bahay ang bawat pamilyang Filipino. “Marami na tayong mga naging government housing programs pero ang mga pabahay na ito ay kadalasang tumatakbo sa ilalim ng prinsipyo ng pagbebenta ng mga pabahay sa mga benipesaryo sa abot-kayang presyo na babayaran nila sa paglipas ng panahon,” aniya. Pagpupunto pa ng senador, maraming pabahay ng gobyerno ang hindi pa rin abot-kaya ng mga benepisyaryo. Sa kanyang panukala, ang mga tunay na walang pag-aari na bahay ang maaring maging benepisaryo ng kanyang isinusulong na programa. ",0
Radyo Inquirer On-Line,"Maghahain ng resolusyon si Senator Grace Poe sa hangarin na maimbestigahan sa Senado ang dumadaming kaso ng pagdukot sa Metro Manila at Luzon. “An abduction case is one too many. We cannot allow this situation to threaten our people’s safety and trample on our efforts to help them get through the difficult times. Nais ni Poe na pangunahan ng Senate Committee on Public Order and Dangerous Drugs, na pinamumunuan ni Sen. Ronald dela Rosa ang pag-iimbestiga. Nabanggit ng senadora ang pahayag ni Philippine Chinese Chamber of Commerce and Industry Inc. (PCCCII) President Lugene Ang na sa nakalipas na 10 araw, 56 insidente ng kidnapping ang nangyari. Ani Ang, ginagahasa ng mga kidnapper ang mga babae, bukod sa tinatakot at tino-torture ang kanilang mga biktima bago ipapadala ang videos sa mga kaanak kasabay nang paghingi ng ransom. Iniulat ng PNP Anti-Kidnapping Group na tumaas ng 25 porsiyento ang pagdukot sa Philippine Offshore Gaming Operation (POGO) workers. Nais din ni Poe na malaman ang katotohanan na marami sa mga kaso ng pagdukot ay kagagawan ng mga banyaga. ",0
Radyo Inquirer On-Line,"Inaprubahan ni Pangulong Ferdinand “Bongbong” Marcos, Jr. ang panukala na gawing boluntaryo na lamang ang pagsusuot ng face mask sa open spaces. Inanunsiyo ito ng Palasyo ng Malakanyang, Lunes ng hapon. Ayon kay Press Secretary Trixie Cruz-Angeles, pinirmahan ng Pangulo ang Executive Order No. 3 ukol sa naturang polisiya. Matatandaang inirekomenda ng Inter-Agency Task Force of Emerging Infectious Diseases (IATF) na gawing boluntaryo ang pagsusuot ng face mask sa gitna ng COVID-19 pandemic noong nakaraang Miyerkules. ",0
Radyo Inquirer On-Line,"Nagsasagawa na ng imebstigasyon ang National Privacy Commission kaugnay sa paglaganap ng text scams sa bansa. Sa pagdinig sa Senado, sinabi ng NPC na tinatapos na ng kanilang hanay ang imbestigasyon katuwang ang National Bureau of Investigation. Sa ngayon ayon sa NPC wala pa silang nakikitang insidente ng breaching. Hiniling naman ni Senator Nancy Binay sa NPC na agad tapusin ang kanilang imbestigayson. Sa naturang pagdinig, sinabi ni DICT Secretary Ivan John Uy na may nilagdaan silang memorandum of understanding kasama ang Singaporean ICT Ministry para sa palitan ng kaalaman sa kung paanong mapagbubuti pa ang digital response sa mga cyber-related issues. Kapwa naman naniniwala ang NBI at PNP na dapat magkaroon na ng SIM registration law para matukoy ang pinagmumulan ng mga text scams. Makatutulong din ang batas upang makasuhan ang mga nasa likod nito. Samantala, inirekomenda ng National Telecommunicaitons Commission na i-adopt ang approach ng International Telecommunication Union (ITU) sa pagtugon sa text scams. Kabilang dito ang pagsasagawa ng malawakang public information drive, paggamit ng blocking software/app upang masala ang mga unwanted messages mula sa hindi tukoy na source, pagkakaroon ng SIM registration law, paghikayat sa publiko na sundin ang payo ng gobyerno kapag nakatatanggap sila ng unwanted messages at palagiang i-upgrade ang kanilang IOS para makaiwas sa malware at virus attacks. Pinayuhan ni Senador Grace Poe ang NTC at mga telco na ipagpatuloy ang kanilang  information drive at palakasin pa ang pagsasagawa ng text blasts na nagbibigay paalala sa publiko. Nagkaisa ang mga partido na dumalo sa pagdinig na suportahan ang SIM registration law. Present din sa pagdinig sina Senators Joel Villanueva, JV Ejercito at Jinggoy Estrada. ",0
Radyo Inquirer On-Line,"Nakikiisa si Pangulong Ferdinand “Bongbong” Marcos Jr. sa pagdadalamhati dahil sa pagpanaw ni Queen Elizabeth II. Ayon sa Facebook post ng Pangulo, sinabi nito na ipinakita ni Queen Elizabeth sa buong mundo ang tunay na dignidad ng isang lider ng monarkiya, commitment, debosyon sa kanyang mamamayan. “It is with profound sadness that we receive the news of the passing of Her Majesty Queen Elizabeth II in Balmoral Castle yesterday evening,” pahayag ng Pangulo. “The world has lost a true figure of majesty in what she demonstrated throughout her life and throughout her reign as Queen,” dagdag ng Pangulo. Isa si Pangulong Marcos sa mga nanirahan sa England. Ayon sa Pangulo, marami sa mga nanirahan at nagtrahabo sa England ang napamahal na kaay Queen Elizabeth. Pumanaw kaninang umaga si Queen Elizabeth sa edad na 96. ",0
Radyo Inquirer On-Line,"Sa pag-aalala sa mga Filipino, inusisa ni Senator Imee Marcos ang Department of Foreign Affairs (DFA) ang dahilan ng pagsuspindi ng Taiwan sa visa-free entry sa mga Filipino at sa mga mamamayan ng 11 pang bansa. Ginawa ni Marcos ang pagtatanong sa organizational meeting ng pinamumunuan niyang Senate Committee on Foreign Relations. Ayon kay Foreign Affairs Undersecretary Henry Bensurto Jr., hindi rin nila alam ang dahilan dahil ang isyu ay sakop ng Manila Economic and Cultural Office (MECO). Nangako naman ito sa sarili nilang pamamaraan ay aalamin nila ang dahilan ng Taiwan sa ginawang hakbang. Maari lamang makapasok sa Taiwan ang mga Filipino kung magpapakita ng pruweba ng kanilang tutuluyan at pera na panggastos sa kanilang pamamasyal. ",0
Radyo Inquirer On-Line,"Naghain ng resolusyon si Minority Leader Aquilino ‘Koko’ Pimentel na kumukuwestiyon sa sinasabi niyang maanomalya at maling pagkasa ng Government Service Insurance System (GSIS) ng RA 7699 o ang Portability Law. Nangangamba si Pimentel na dahil sa maling ginagawa ng GSIS, napapagkaitan ng dapat na benepisyo ang libu-libong retirees. Sinabi nito na inihain niya ang Resolution No. 122 para mamagitan ang Senado at maitama ang maling interpretasyon ng GSIS sa batas. Paliwanag niya, ang RA 7699 ay idinisenyo para mapag-isa at magtuloy-tuloy ang mga naging kontribusyon ng mga mula sa pribadong sektor na lumipat sa gobyerno at ang mga naunang naglingkod sa gobyerno na napunta naman sa pribadong sektor. Ito naman, dagdag pa ni Pimentel, ay para sa pensyon matapos magretiro, disability o survivorship. Pagpupunto pa ng senador dapat ay malinaw at tama ang pagpapatupad ng ‘totalization’ o ang bilang ng naging kontribusyon sa GSIS at Social Security System (SSS) ng kawani. “There is a need to inquire into the basis of this arbitrary interpretation by the GSIS and whether the law as presently worded is sufficient in expressing its original spirit or intent,” pagdidiin ni Pimentel. ",0
Radyo Inquirer On-Line,"Pinag-iingat ng tanggapan ni Vice President Sara Duterte ang publiko laban sa mga tao at grupo na nagpapanggap na konektado sa Office of the Vice President (OVP). Pahayag ito ng OVP matapos maaresto ang isang Joel Calis na nagpakilalang empleado ng OVP at nanghingi ng pera kay Bulacan Mayor Arthur Robes para ilang-ayuda umano sa benepisyaryo ng Department of Social Welfare and Development (DSWD). Ayon kay Atty. Ron Munsayac, tagapagsalita ni Duterte, mas makabubuting berepikahin sa OVP ang pagkakakilanlan ng mga indibidwal na gumagamit sa pangalan ng bise presidente. “Pinag-iingat po ang publiko laban sa mga mapanlinlang na tao at grupo na nagpapanggap na empleyado ng Office of the Vice President (OVP). Siguruhin po na ma-verify muna ang pagkakakilanlan ng mga tao na nagpapakilala na may kaugnayan sa OVP. Para po makasiguro, maaaring tumawag sa official OVP telephone numbers, 8532-5942 / 8370-1719,” pahayag ni Munsayac. Dagdag pa ni Munsayac; “Hinihiling din po namin ang tulong ng mga mamamayan na masugpo ang ganitong panloloko sa pamamagitan ng pagrereport ng mga gawain na ito sa OVP at sa mga otoridad. Makakatulong din po ang pagbibigay sa OVP, PNP, at NBI ng mga litrato at videos ng mga tao na nagpapanggap na empleyado ng OVP.” ",0
Radyo Inquirer On-Line,"Umabot sa halos USD 8.5 bilyon o P400 bilyon halaga ng investments ang naiuwi ni Pangulong Marcos Jr. sa kanyang state visit sa Indonesia. Pagbabahagi ni Press Sec. Trixie Angeles bunga ito ng  Jakarta Business Roundtable Meeting ni Pangulong Marcos Jr sa mga Indonesian investors. Ayon kay Angeles, kabilang sa mga nalagdaan ang $822 million investments sa textiles, garments, renewable energy, satellite gateway, wire global technology, at agri-food. Aabot naman sa $7 billion investments ang nakuha sa infrastructure para sa unsolicited private-public partnerships gaya ng C-5 4-level elevated expressway. Nasa $662 million naman na trade value para sa  supply ng coal at fertilizer. Tinatayang lilikha ng 7,000 bagong trabaho sa mga gagawing pamumuhunan ng Indonesian businessmen. ",0
Radyo Inquirer On-Line,"Humingi na ng saklolo sa Indonesia si Pangulong Ferdinand “Bongbong” Marcos Jr. para palakasin ang sektor ng pangingisda sa bansa. Sa press conference sa Indonesia, sinabi ng Pangulo na hindi niya kasi matanggap na mag-aangkat ng Pilipinas ng galunggong. Ayon sa Pangulo, kaya siya nagpapatulong sa Indonesia dahil matibay ang kanilang sektor ng pangingisda. “Pati ‘yung nagpatulong ako sa fisheries, kasi obsessed ako doon sa Pilipinas nag-iimport ng galunggong eh. Hindi ko talaga matanggap ‘yan eh,” pahayag ng Pangulo. “So I asked for help because matibay ang fisheries nila. So sabi ko we can exchange delegations,” dagdag ng Pangulo. ",0
Radyo Inquirer On-Line,"Bukas si Pangulong Ferdinand “Bongbong” Marcos, Jr. na i-explore ang maritime border talks sa China kaugnay sa usapin sa West Philippine Sea. Pero ayon sa Pangulo, dapat na gamitin ang istratihiya na 1994 Filipino at Indonesian Maritime border. “Well, I think it is worthwhile to explore at the very least because it is one instance that this kind of discussion, we came to a conclusion and we came to a resolution,” pahayag ng Pangulo. Pangako ng Pangulo, dedepensahan ng kanyang administrasyon ang interes ng bansa sa West Philippine Sea. Matatandaang nagkakaroon ng iringan ang Pilipinas at China dahil sa agawan ng teritoryo sa West Philippine Sea. “So we should try it. Now, hopefully it works. If it doesn’t work, we will try something else, but at least we have a beginning point. That’s how I see it,” pahayag ng Pangulo. ",0
